center,left,right,steering,throttle,brake,speed
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_37_970.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_37_970.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_37_970.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_037.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_037.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_037.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_109.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_109.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_109.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_184.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_184.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_184.jpg,0.05,1,0,30.18972
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_259.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_259.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_259.jpg,0.25,1,0,30.17483
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_326.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_326.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_326.jpg,0,1,0,30.18284
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_393.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_393.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_393.jpg,0,1,0,30.18944
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_461.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_461.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_461.jpg,0,1,0,30.19005
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_528.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_528.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_528.jpg,0,1,0,30.1902
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_598.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_598.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_598.jpg,0,1,0,30.19026
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_669.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_669.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_669.jpg,-0.15,1,0,30.18357
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_739.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_739.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_739.jpg,0,1,0,30.18417
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_807.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_807.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_807.jpg,0,1,0,30.18987
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_885.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_885.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_885.jpg,0,1,0,30.19013
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_38_954.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_38_954.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_38_954.jpg,0,1,0,30.19026
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_031.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_031.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_031.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_099.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_099.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_099.jpg,0,1,0,30.19033
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_175.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_175.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_175.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_242.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_242.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_242.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_319.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_319.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_319.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_388.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_388.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_388.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_465.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_465.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_465.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_541.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_541.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_541.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_617.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_617.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_617.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_693.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_693.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_693.jpg,0,1,0,30.19027
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_769.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_769.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_769.jpg,0,1,0,30.19034
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_846.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_846.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_846.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_913.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_913.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_913.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_39_980.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_39_980.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_39_980.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_057.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_057.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_057.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_133.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_133.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_133.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_210.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_210.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_210.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_287.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_287.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_287.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_363.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_363.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_363.jpg,0,1,0,30.19034
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_438.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_438.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_438.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_514.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_514.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_514.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_590.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_590.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_590.jpg,-0.05,1,0,30.18974
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_665.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_665.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_665.jpg,-0.25,1,0,30.17478
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_741.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_741.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_741.jpg,0,1,0,30.19013
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_815.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_815.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_815.jpg,0,1,0,30.19017
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_887.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_887.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_887.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_40_959.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_40_959.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_40_959.jpg,-0.05,1,0,30.18983
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_030.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_030.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_030.jpg,-0.2,1,0,30.18038
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_101.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_101.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_101.jpg,-0.4,1,0,30.15792
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_173.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_173.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_173.jpg,0,1,0,30.18756
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_243.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_243.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_243.jpg,0,1,0,30.18933
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_314.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_314.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_314.jpg,0,1,0,30.19003
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_382.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_382.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_382.jpg,0,1,0,30.19026
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_451.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_451.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_451.jpg,-0.15,1,0,30.18546
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_520.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_520.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_520.jpg,0,1,0,30.19072
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_589.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_589.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_589.jpg,0,1,0,30.19003
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_661.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_661.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_661.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_731.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_731.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_731.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_801.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_801.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_801.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_873.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_873.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_873.jpg,0,1,0,30.19033
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_41_943.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_41_943.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_41_943.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_013.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_013.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_013.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_084.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_084.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_084.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_152.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_152.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_152.jpg,0,1,0,30.1913
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_221.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_221.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_221.jpg,0,1,0,30.18998
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_291.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_291.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_291.jpg,0.15,1,0,30.18413
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_360.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_360.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_360.jpg,0,1,0,30.18542
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_431.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_431.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_431.jpg,0,1,0,30.18937
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_499.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_499.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_499.jpg,0,1,0,30.19008
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_567.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_567.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_567.jpg,0,1,0,30.19025
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_635.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_635.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_635.jpg,0,1,0,30.19025
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_704.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_704.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_704.jpg,0,1,0,30.19064
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_773.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_773.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_773.jpg,0,1,0,30.19044
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_840.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_840.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_840.jpg,0,1,0,30.19034
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_908.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_908.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_908.jpg,0,1,0,30.19033
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_42_975.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_42_975.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_42_975.jpg,0,1,0,30.19038
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_043.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_043.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_043.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_109.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_109.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_109.jpg,0,1,0,30.19036
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_184.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_184.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_184.jpg,0,1,0,30.19034
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_257.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_257.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_257.jpg,0,1,0,30.19036
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_325.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_325.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_325.jpg,0,1,0,30.19038
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_392.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_392.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_392.jpg,-0.05,1,0,30.18973
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_467.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_467.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_467.jpg,-0.25,1,0,30.17433
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_534.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_534.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_534.jpg,0,1,0,30.18935
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_602.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_602.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_602.jpg,0,1,0,30.19016
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_670.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_670.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_670.jpg,0,1,0,30.19022
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_746.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_746.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_746.jpg,0,1,0,30.19022
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_821.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_821.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_821.jpg,0,1,0,30.19046
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_889.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_889.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_889.jpg,0,1,0,30.19041
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_43_956.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_43_956.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_43_956.jpg,0,1,0,30.19033
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_44_030.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_44_030.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_44_030.jpg,0,1,0,30.19067
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_44_104.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_44_104.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_44_104.jpg,0,1,0,30.19034
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_44_178.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_44_178.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_44_178.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_48_44_250.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_48_44_250.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_48_44_250.jpg,0,1,0,30.19035
